<<<<<<< HEAD
,N°déclaration,Date déclaration,N°manifeste,N°BL,N°Liquidation,Bureau,Type déclaration,Déclarant,Code Opérateur,Nom Opérateur,Code destinataire réel/Exportateur réel,Nom Destinataire réel / Exportarteur réel,Fournisseur,Circuit,Type visite,Produit,Regime Etendu,Code Additionnel,Nature emballage,Incoterm,Provenance,Origine,Destination,Marque1,Marque2,D&T,Val FOB,Val CAF,Pds Brut,Pds Net,Nbr Colis,Sous_Produit,fret,PU,D&T_tx,PU_moy,PU_min,PU_max,PU_med,Ecart
10,2023CIABPC5270,2023-10-03,CIAB1 2023 4875,LHV3220220/2,2023CIABPL5397,CIABP,Mise à la consommation,"00074L -PACKING SERVICE
07 BP 66 ABIDJAN 07
MARCORY-ZONE 4",6900950P,"SERVAIR ABIDJAN
07 BP 08 ABIDJAN 07
RCI",6900950P,"SERVAIR ABIDJAN
07 BP 08 ABIDJAN 07
RCI","SEABLUE S.A.S
BP 40408 8 RUE DES FABRES 13177
MARS",JAUNE,Visite a Domicile,305410000,4000,0,"PC - Colis (""parcel"")",FCA,FR,PLUSIEURS,CI,-,-,"2,022,905","4,427,710","4,568,432",326,300,0,"saumons du Pacifique(..), de l'Atlantique(..) e","140,722",14759.03,0.44,15087.01,14759.033333333333,15414.990131578947,15087.01173245614,1.02
11,2023CIABPC5471,2023-10-11,CIAB1 2023 5426,CSA0351905,2023CIABPL5604,CIABP,Mise à la consommation,"00103Y -UNION - TRANSIT
16 BP 1608 ABIDJAN 16
RCI",1718461G,"AFRICAINE D'ALIMENTATION
01 BP 11980 ABIDJAN (VILL",1718461G,"AFRICAINE D'ALIMENTATION
01 BP 11980 ABIDJAN (VILL","GLOBAL  FOODS  SOLUTIONS  FZCO
DWTC , THE OFFICES",JAUNE,Visite a Domicile,303530000,4000,0,CT - Carton,CIP,MA,Maroc,CI,-,-,"2,178,435","16,089,969","17,710,839","28,350",27000,1350,"Sardines (Sardina pilchardus...),sardinelles (S","1,620,870",595.92,0.12,489.26,409.97311904761904,595.9247777777778,461.72476259689927,0.82
12,2023CIABPC5919,2023-10-31,CIAB1 2023 6021,230651656,2023CIABPL6060,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9412251B,"VICRAICO PECHE CI
01 BP 4889 ABIDJAN 01
RCI",-,-,"J. MARR(SEAFOODS)LIMITED.DR23-3508.
LIVINGSTONE RO",ROUGE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,CN,Chine,CI,-,-,"2,390,309","17,344,159","19,122,459","28,620",26500,2650,"Autres poissons congelés, non dénommés ni co","1,778,300",654.50,0.13,707.73,528.5257787795197,1328.3129373848988,654.4800628930817,1.08
13,2023CIABPC5921,2023-10-31,CIAB1 2023 6005,231953206,2023CIABPL6062,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9412251B,"VICRAICO PECHE CI
01 BP 4889 ABIDJAN 01
RCI",-,-,"J. MARR(SEAFOODS)LIMITED.DR23-3198.
LIVINGSTONE RO",ROUGE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,MA,Maroc,CI,-,-,"5,647,790","41,701,810","45,916,990","86,520",84000,4200,"Autres poissons congelés, non dénommés ni co","4,215,180",496.45,0.12,607.69,253.848,983.9355,511.6464611111111,1.22
14,2023CIABPC5917,2023-10-31,CIAB1 2023 6021,SHZ5746632,2023CIABPL6058,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"IBERDIGEST S.L. DR23-3691. AVDA
D'ALGUEMA,8-CZ.I.",ROUGE,Visite a Domicile,303230000,4000,0,CT - Carton,CIF,CN,Chine,CI,-,-,"2,494,280","18,097,854","19,954,212","28,080",26000,2600,"Tilapias (Oreochromis spp.) congelés, à l'exc","1,856,358",696.07,0.13,592.59,257.05830769230766,6887.548363636363,576.5985849056603,0.85
15,2023CIABPC5907,2023-10-31,CIAB1 2023 6005,230576565,2023CIABPL6048,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC DR23-3415
DUBAI SOUTH BUSINESS",ROUGE,Visite a Domicile,303550000,4000,0,CT - Carton,CIF,CL,Chili,CI,-,-,"34,136,334","214,078,782","273,090,641","393,582",374840,18742,"Chinchards (Trachurus spp.) congelés, à l'exc","59,011,859",571.12,0.13,602.62,467.5373370577281,728.3141025641025,599.8045147260739,1.06
16,2023CIABPC5915,2023-10-31,CIAB1 2023 6021,MXO0656746,2023CIABPL6056,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"VESTEY FOODS INTERNATIONAL LTD
.DR23-3272. 29 ULLS",ROUGE,Visite a Domicile,303540000,4000,0,"PC - Colis (""parcel"")",CIF,CN,Mexique,CI,-,-,"2,523,796","16,156,221","20,190,357","27,360",27000,1800,"Maquereaux (Scomber scombrus, Scomber australas","4,034,136",598.38,0.13,598.38,598.3785555555555,598.3785555555555,598.3785555555555,1.00
17,2023CIABPC5698,2023-10-20,CIAB1 2023 5686,CLC0127989,2023CIABPL5834,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"J. MARR(SEAFOODS)LIMITED.DR23-3403.
LIVINGSTONE RO",JAUNE,Visite a Domicile,303890000,4000,0,"PC - Colis (""parcel"")",CIF,MA,Oman,CI,-,-,"680,395","4,950,507","5,443,131","6,200",5840,584,"Autres poissons congelés, non dénommés ni co","492,624",847.69,0.13,826.65,725.4048186055938,870.454925925926,840.864,0.98
18,2023CIABPC5513,2023-10-12,CIAB1 2023 5259,AGAABJ230530EAG,2023CIABPL5646,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC. DR23-2698
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,MA,Maroc,CI,-,-,"14,620,057","104,681,554","118,862,240","256,200",244000,12200,"Autres poissons congelés, non dénommés ni co","14,180,686",429.02,0.12,607.69,253.848,983.9355,511.6464611111111,1.42
19,2023CIABPC5828,2023-10-27,CIAB1 2023 5899,AGAABJ230586EAG,2023CIABPL5968,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC DR23-3640
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,MA,Maroc,CI,-,-,"28,461,785","203,229,254","231,396,607","499,086",475320,23800,"Autres poissons congelés, non dénommés ni co","28,167,353",427.56,0.12,607.69,253.848,983.9355,511.6464611111111,1.42
20,2023CIABPC5316,2023-10-05,CIAB1 2023 5426,CSA0351793,2023CIABPL5444,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC.DR23-3288.
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,MA,Maroc,CI,-,-,"8,375,068","58,773,747","68,089,977","146,567",140000,7000,"Autres poissons congelés, non dénommés ni co","9,316,230",419.81,0.12,607.69,253.848,983.9355,511.6464611111111,1.45
21,2023CIABPC5755,2023-10-25,CIAB1 2023 5873,CSA0353305A,2023CIABPL5893,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC.DR23-3547.
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,MA,Maroc,CI,-,-,"9,157,680","68,310,050","74,452,662","86,552",83028,3525,"Autres poissons congelés, non dénommés ni co","6,142,612",822.74,0.12,607.69,253.848,983.9355,511.6464611111111,0.74
22,2023CIABPC5361,2023-10-06,CIAB1 2023 5413,AGAABJ230548EAG,2023CIABPL5490,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC. DR23-3417.
DUBAI SOUTH BUSINES",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,MA,Maroc,CI,-,-,"6,828,639","49,484,084","55,517,376","120,750",115000,5750,"Autres poissons congelés, non dénommés ni co","6,033,292",430.30,0.12,607.69,253.848,983.9355,511.6464611111111,1.41
23,2023CIABPC5214,2023-10-02,CIAB1 2023 5034,DKA0158092B,2023CIABPL5338,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"F.T.2 DAKAR SARL .DR23-3304
MOLE 10 PORT DE DAKAR",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,SN,Senegal,CI,-,-,0,"8,679,000","9,426,516","16,569",15780,789,"Autres poissons congelés, non dénommés ni co","747,516",550.00,0.00,613.07,250.0,2400.0,590.6372549019608,1.11
24,2023CIABPC5353,2023-10-06,CIAB1 2023 5203,DKA0158299A,2023CIABPL5481,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"F.T.2 DAKAR SARL .DR23-3360.
MOLE 10 PORT DE DAKAR",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,SN,Senegal,CI,-,-,0,"16,148,000","17,538,603","30,828",29360,1468,"Autres poissons congelés, non dénommés ni co","1,390,603",550.00,0.00,613.07,250.0,2400.0,590.6372549019608,1.11
25,2023CIABPC5649,2023-10-19,CIAB1 2023 5454,DKA0158442A,2023CIABPL5783,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"F.T.2 DAKAR SARL .DR23-3488.
MOLE 10 PORT DE DAKAR",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,SN,Senegal,CI,-,-,0,"56,027,100","60,600,861","101,136",96320,4816,"Autres poissons congelés, non dénommés ni co","4,573,761",581.68,0.00,613.07,250.0,2400.0,590.6372549019608,1.05
26,2023CIABPC5549,2023-10-13,CIAB1 2023 5454,DKA0158442B,2023CIABPL5682,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"F.T.2 DAKAR SARL DR23-3481
MOLE 10 PORT DE DAKAR P",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,SN,Senegal,CI,-,-,0,"47,746,000","51,240,175","85,050",81000,4050,"Autres poissons congelés, non dénommés ni co","3,494,175",589.46,0.00,613.07,250.0,2400.0,590.6372549019608,1.04
27,2023CIABPC5305,2023-10-04,CIAB1 2023 5203,DKA0158299B,2023CIABPL5433,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"F.T.2 DAKAR SARL DR23-3387
MOLE 10 PORT DE DAKAR P",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CFR,SN,Senegal,CI,-,-,0,"68,312,000","73,397,265","112,287",106940,5347,"Autres poissons congelés, non dénommés ni co","5,085,265",638.79,0.00,613.07,250.0,2400.0,590.6372549019608,0.96
28,2023CIABPC5772,2023-10-26,CIAB1 2023 5915,230651869,2023CIABPL5910,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9412251B,"VICRAICO PECHE CI
01 BP 4889 ABIDJAN 01
RCI",-,-,"J. MARR(SEAFOODS)LIMITED.DR23-3507.
LIVINGSTONE RO",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,CN,Chine,CI,-,-,"7,170,597","52,031,165","57,364,751","85,860",79500,7950,"Autres poissons congelés, non dénommés ni co","5,333,586",654.48,0.13,707.73,528.5257787795197,1328.3129373848988,654.4800628930817,1.08
29,2023CIABPC5660,2023-10-19,CIAB1 2023 5629,231348264,2023CIABPL5796,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"J.MARR (SEAFOODS) LIMITED DR23-3474
LIVINGSTONE RO",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,EC,Equateur,CI,-,-,"1,218,771","8,680,279","9,750,145","8,506",7780,778,"Autres poissons congelés, non dénommés ni co","1,069,866",1115.72,0.13,1115.72,1115.7170951156813,1115.7170951156813,1115.7170951156813,1.00
30,2023CIABPC5249,2023-10-03,CIAB1 2023 5352,CSA0351202,2023CIABPL5374,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"COMPAGNIE COMMERCIALE ALIMENTAIRE
S.A.M. DR23-3371",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,MA,Maroc,CI,-,-,"3,746,908","26,566,258","30,462,643","56,700",54000,2700,"Autres poissons congelés, non dénommés ni co","3,896,385",491.97,0.12,607.69,253.848,983.9355,511.6464611111111,1.24
31,2023CIABPC5272,2023-10-03,CIAB1 2023 5352,CSA0351512,2023CIABPL5399,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"CCB -LA COMPAGNIE DU CAP BLANC.DR23-3356.
LES TERR",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,MA,Maroc,CI,-,-,"5,828,521","38,570,272","47,386,334","87,360",84000,4200,"Autres poissons congelés, non dénommés ni co","8,816,062",459.17,0.12,607.69,253.848,983.9355,511.6464611111111,1.32
32,2023CIABPC5508,2023-10-12,CIAB1 2023 5353,228725602,2023CIABPL5641,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1100695D,"STE AFRICAINE DE PRODUITS CONGELES
18 BP 2246 ABID",-,-,"J.MARR (SEAFOODS) LIMITED DR23-2587
LIVINGSTONE RO",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,US,Etats-Unis,CI,-,-,"6,364,261","44,385,330","50,914,070","54,064",50400,5040,"Autres poissons congelés, non dénommés ni co","6,528,740",880.66,0.13,827.69,636.4333470903838,894.1058333333333,879.1710912698413,0.94
33,2023CIABPC5209,2023-10-02,CIAB1 2023 5334,230571771,2023CIABPL5333,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC.DR23-3293
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,UY,Uruguay,CI,-,-,"9,160,443","65,202,126","73,283,516","58,320",56000,2800,"Autres poissons congelés, non dénommés ni co","8,081,390",1164.32,0.13,1000.22,626.2422609400325,1166.22125,1025.092653429603,0.86
34,2023CIABPC5420,2023-10-09,CIAB1 2023 5353,230269678,2023CIABPL5553,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1103936M,"IMPROCI
18 BP 2688 ABIDJAN 18
PORT DE PECHE
CI",-,-,"ALIMENTARY DWC-LLC.DR23-3158.
DUBAI SOUTH BUSINESS",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,CIF,VN,Vietnam,CI,-,-,"2,158,511","13,283,129","17,268,068","28,350",27000,2700,"Autres poissons congelés, non dénommés ni co","3,984,939",491.97,0.13,712.86,477.5367037037037,5719.945,561.621,1.45
35,2023CIABPC5352,2023-10-06,CIAB1 2023 5203,DKA0158270,2023CIABPL5480,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9804300T,"CODIPAC
18 BP 2981 ABIDJAN 18
RCI
RCI",-,-,"SOCIETE DE PECHE ET D'ARMEMENT 
SENEGAL (SOPASEN)",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,FOB,SN,Senegal,CI,-,-,0,"16,736,000","17,941,753","24,906",23720,2372,"Autres poissons congelés, non dénommés ni co","1,205,753",705.56,0.00,613.07,250.0,2400.0,590.6372549019608,0.87
36,2023CIABPC5713,2023-10-23,CIAB1 2023 5622,DKA0158642,2023CIABPL5849,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9804300T,"CODIPAC
18 BP 2981 ABIDJAN 18
RCI
RCI",-,-,"SOCIETE DE PECHE ET D'ARMEMENT 
SENEGAL (SOPASEN)",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,FOB,SN,Senegal,CI,-,-,0,"20,010,700","21,301,042","25,840",24610,2461,"Autres poissons congelés, non dénommés ni co","1,290,342",813.11,0.00,613.07,250.0,2400.0,590.6372549019608,0.75
37,2023CIABPC5771,2023-10-26,CIAB1 2023 5807,DKRABJ230154EAG,2023CIABPL5909,CIABP,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",9804300T,"CODIPAC
18 BP 2981 ABIDJAN 18
RCI
RCI",-,-,"FIVE BLUE OCEANS SARL DR23-3673
HANN EQUIPE VILLA",JAUNE,Visite a Domicile,303890000,4000,0,CT - Carton,FOB,SN,Senegal,CI,-,-,0,"63,497,000","68,086,489","88,663",86500,4325,"Autres poissons congelés, non dénommés ni co","4,589,489",734.07,0.00,613.07,250.0,2400.0,590.6372549019608,0.84
