,N°déclaration,Date déclaration,N°manifeste,N°BL,N°Liquidation,Bureau,Type déclaration,Déclarant,Code Opérateur,Nom Opérateur,Code destinataire réel/Exportateur réel,Nom Destinataire réel / Exportarteur réel,Fournisseur,Circuit,Type visite,Produit,Regime Etendu,Code Additionnel,Nature emballage,Incoterm,Provenance,Origine,Destination,Marque1,Marque2,D&T,Val FOB,Val CAF,Pds Brut,Pds Net,Nbr Colis,Sous_Produit,fret,PU,D&T_tx,PU_moy,PU_min,PU_max,PU_med,Ecart
3101,2023CIAB6C7128,2023-05-16,-,CIAB6 2023 S 971 art. 9,2023CIAB6L8171,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORATION LIMITED
HARBOUR FRONT BUILDIN",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"4,879,687","10,888,886","11,274,686","1,475",1475,1,"Véhicules pr transport de moins de 10pers.,n","385,800",7382.30,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.05
3102,2023CIAB6C7128,2023-05-16,-,CIAB6 2023 S 971 art. 6,2023CIAB6L8171,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORATION LIMITED
HARBOUR FRONT BUILDIN",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"4,879,687","10,888,886","11,274,686","1,475",1475,1,"Véhicules pr transport de moins de 10pers.,n","385,800",7382.30,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.05
3103,2023CIAB6C6499,2023-05-05,-,CIAB6 2023 S 769 art. 4,2023CIAB6L7458,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN, 92100 BOULOGNE 
BILLANCOUR",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"5,498,291","12,153,571","12,703,997","1,590",1590,1,"Véhicules pr transport de moins de 10pers.,n","550,426",7643.76,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.01
3104,2023CIAB6C6362,2023-05-03,-,CIAB6 2023 S 755 art. 40,2023CIAB6L7306,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"7,495,653","16,761,669","17,318,972","1,610",1610,1,"Véhicules pr transport de moins de 10pers.,n","557,303",10410.97,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,0.74
3105,2023CIAB6C6726,2023-05-09,-,CIAB6 2023 S 755 art. 3,2023CIAB6L7718,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"5,498,272","12,153,571","12,703,952","1,590",1590,1,"Véhicules pr transport de moins de 10pers.,n","550,381",7643.76,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.01
3106,2023CIAB6C6500,2023-05-05,-,CIAB6 2023 S 755 art. 36,2023CIAB6L7459,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"5,498,272","12,153,571","12,703,952","1,590",1590,1,"Véhicules pr transport de moins de 10pers.,n","550,381",7643.76,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.01
3107,2023CIAB6C6500,2023-05-05,-,CIAB6 2023 S 755 art. 35,2023CIAB6L7459,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"5,498,272","12,153,571","12,703,952","1,590",1590,1,"Véhicules pr transport de moins de 10pers.,n","550,381",7643.76,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,1.01
3108,2023CIAB6C6719,2023-05-09,-,CIAB6 2023 S 686 art. 11,2023CIAB6L7711,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORATION LIMITED
HARBOUR FRONT BUILDIN",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"8,513,769","14,431,054","14,822,012","1,635",1635,1,"Véhicules pr transport de moins de 10pers.,n","390,958",8826.33,0.57,7744.58,983.7783985102421,17317.344,7737.189864864865,0.88
3109,2023CIAB6C7219,2023-05-16,-,CIAB6 2023 S 567 art. 7,2023CIAB6L8267,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"6,477,825","9,922,993","11,277,545","1,700",1700,1,"Véhicules pr transport de moins de 10pers.,n","1,354,552",5837.05,0.57,7744.58,983.7783985102421,17317.344,7737.189864864865,1.33
3110,2023CIAB6C7617,2023-05-23,-,CIAB6 2023 S 915 art. 2,2023CIAB6L8721,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"7,977,364","17,872,860","18,431,985","1,680",1680,1,"Véhicules pr transport de moins de 10pers.,n","559,125",10638.61,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,0.73
3111,2023CIAB6C7869,2023-05-26,-,CIAB6 2023 S 550 art. 4,2023CIAB6L9011,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN, 92100 BOULOGNE
BILLANCOURT",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Japon,CI,-,-,"7,977,341","17,872,860","18,431,928","1,680",1680,1,"Véhicules pr transport de moins de 10pers.,n","559,068",10638.61,0.43,7744.58,983.7783985102421,17317.344,7737.189864864865,0.73
3112,2023CIAB6C7407,2023-05-19,-,CIAB6 2023 S 1005 art. 17,2023CIAB6L8491,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORARTION LIMITED
HARBOUR FRONT BUILDI",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Thailande,CI,-,-,"12,287,241","20,990,624","21,391,431","1,563",1563,1,"Véhicules pr transport de moins de 10pers.,n","400,807",13429.70,0.57,9349.44,5982.219008264463,13429.70185540627,7471.76015625,0.70
3113,2023CIAB6C7407,2023-05-19,-,CIAB6 2023 S 1005 art. 16,2023CIAB6L8491,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORARTION LIMITED
HARBOUR FRONT BUILDI",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Thailande,CI,-,-,"12,287,241","20,990,624","21,391,431","1,563",1563,1,"Véhicules pr transport de moins de 10pers.,n","400,807",13429.70,0.57,9349.44,5982.219008264463,13429.70185540627,7471.76015625,0.70
3114,2023CIAB6C7407,2023-05-19,-,CIAB6 2023 S 1005 art. 20,2023CIAB6L8491,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORARTION LIMITED
HARBOUR FRONT BUILDI",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Thailande,CI,-,-,"12,287,241","20,990,624","21,391,431","1,563",1563,1,"Véhicules pr transport de moins de 10pers.,n","400,807",13429.70,0.57,9349.44,5982.219008264463,13429.70185540627,7471.76015625,0.70
3115,2023CIAB6C7407,2023-05-19,-,CIAB6 2023 S 1005 art. 19,2023CIAB6L8491,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORARTION LIMITED
HARBOUR FRONT BUILDI",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Thailande,CI,-,-,"12,287,241","20,990,624","21,391,431","1,563",1563,1,"Véhicules pr transport de moins de 10pers.,n","400,807",13429.70,0.57,9349.44,5982.219008264463,13429.70185540627,7471.76015625,0.70
3116,2023CIAB6C7392,2023-05-19,-,CIAB6 2023 S 755 art. 54,2023CIAB6L8473,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AMS
59 RUE YVES KERMEN 92100 BOULOGNE BILLANCOURT
",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Turquie,CI,-,-,"4,239,568","9,302,126","9,795,668","1,365",1365,1,"Véhicules pr transport de moins de 10pers.,n","493,542",6814.74,0.43,6814.74,6814.744322344322,6814.744322344322,6814.744322344322,1.00
3117,2023CIAB6C7791,2023-05-25,-,CIAB6 2022 S 2493 art. 50,2023CIAB6L8917,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN GROUP RUS OOO
RUSSIAN FEDERATION, 24892",ROUGE,Visite a Domicile,8704311990,4070.0,0,FR - Chassis,FCA,BE,Pologne,CI,-,-,"2,303,443","6,658,620","7,317,152","1,378",1378,1,Véhicules auto. pour transport de marchandi,"658,532",4832.09,0.31,4832.09,4832.089985486212,4832.089985486212,4832.089985486212,1.00
3118,2023CIAB6C7905,2023-05-30,-,CIAB6 2023 S 974 art. 11,2023CIAB6L9048,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,7502352H,"SOCIDA-SOCIETE IVOIRIENNE POUR LE D
EVELOPPEMENT A","RENAULT S.A.S
122-122 BIS AVENUE DU GENERAL LECLER",ROUGE,Visite a Domicile,8704311990,4070.0,0,VN - Vehicule,CFR,BR,Bresil,CI,-,-,"2,668,044","7,798,017","8,475,357","1,944",1944,1,Véhicules auto. pour transport de marchandi,"677,340",4011.33,0.31,4079.67,3380.752405063291,4599.7339539441455,4043.587565923529,1.02
3119,2023CIAB6C7905,2023-05-30,-,CIAB6 2023 S 974 art. 10,2023CIAB6L9048,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,7502352H,"SOCIDA-SOCIETE IVOIRIENNE POUR LE D
EVELOPPEMENT A","RENAULT S.A.S
122-122 BIS AVENUE DU GENERAL LECLER",ROUGE,Visite a Domicile,8704311990,4070.0,0,VN - Vehicule,CFR,BR,Bresil,CI,-,-,"2,668,044","7,798,017","8,475,357","1,944",1944,1,Véhicules auto. pour transport de marchandi,"677,340",4011.33,0.31,4079.67,3380.752405063291,4599.7339539441455,4043.587565923529,1.02
3120,2023CIAB6C7312,2023-05-17,-,CIAB6 2022 S 1521 art. 29,2023CIAB6L8383,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","SOCIETE FRANCAISE DE COMMERCE
EUROPEEN S.A 18 RUE",ROUGE,Visite a Domicile,8704221990,4070.0,0,NE - Marchandises non emballees,CFR,JP,Japon,CI,-,-,"3,243,968","8,400,185","10,304,846","1,694",1694,1,"Véhicules auto. pour marchandises,neufs, al","1,904,661",4958.79,0.31,3370.78,2893.493123772102,4961.715888954519,3141.5992141453835,0.68
3121,2023CIAB6C7312,2023-05-17,-,CIAB6 2022 S 1521 art. 30,2023CIAB6L8383,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","SOCIETE FRANCAISE DE COMMERCE
EUROPEEN S.A 18 RUE",ROUGE,Visite a Domicile,8704221990,4070.0,0,NE - Marchandises non emballees,CFR,JP,Japon,CI,-,-,"3,243,968","8,400,185","10,304,846","1,694",1694,1,"Véhicules auto. pour marchandises,neufs, al","1,904,661",4958.79,0.31,3370.78,2893.493123772102,4961.715888954519,3141.5992141453835,0.68
3122,2023CIAB6C7312,2023-05-17,-,CIAB6 2022 S 1521 art. 22,2023CIAB6L8383,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","SOCIETE FRANCAISE DE COMMERCE
EUROPEEN S.A 18 RUE",ROUGE,Visite a Domicile,8704221990,4070.0,0,NE - Marchandises non emballees,CFR,JP,Japon,CI,-,-,"3,243,968","8,400,185","10,304,846","1,694",1694,1,"Véhicules auto. pour marchandises,neufs, al","1,904,661",4958.79,0.31,3370.78,2893.493123772102,4961.715888954519,3141.5992141453835,0.68
3123,2023CIAB6C7532,2023-05-23,-,CIAB6 2023 S 422 art. 2,2023CIAB6L8633,CIAB6,Mise à la consommation,"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE",1218049R,"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
",1218049R,"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
","TATA MOTORS LTD
BOMBAY HOUSE 24 HOM I MODY STREET
",ROUGE,Visite a Domicile,8702101390,4070.0,0,NE - Marchandises non emballees,CFR,IN,Inde,CI,-,-,"5,568,511","13,714,093","17,689,031","7,000",7000,1,"Véhicule auto. neuf, plus de 30 places assis","3,974,938",1959.16,0.31,2064.98,1651.3248571428571,3231.089882352941,1959.1561428571429,1.05
3124,2023CIAB6C6997,2023-05-12,CIAB1 2023 2373,ONEYTA2RA7711800,2023CIAB6L8026,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",1548413W,"WAW WEST AFRICA COTE D'IVOIRE
 BP  BOUAKE (VILLE)",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,UN - Unités,CFR,MA,Chine,CI,-,-,"5,191,600","12,921,200","15,983,640","52,990",51665,40,Véhicules auto. pour transport de marchandi,"3,062,440",250.10,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,9.62
3125,2023CIAB6C6999,2023-05-12,CIAB1 2023 2373,ONEYTA2RA7711801,2023CIAB6L8028,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",1548413W,"WAW WEST AFRICA COTE D'IVOIRE
 BP  BOUAKE (VILLE)",-,-,"ZHENEHEN IMP- EXP CO LTD
NO.1 CHUANGYE NORTH ROAD",ROUGE,Visite a Domicile,8704311990,4000.0,0,UN - Unités,CFR,MA,Chine,CI,-,-,"4,667,214","11,306,050","14,369,141","45,640",44499,35,Véhicules auto. pour transport de marchandi,"3,063,091",254.07,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,9.47
3126,2023CIAB6C7304,2023-05-17,CIAB1 2023 2488,ZSUG30006000,2023CIAB6L8366,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",2220126S,"SOCIETE KRAMO NOUVELLES
 BP  Abidjan 
05 BOÎTE PO",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,CT - Carton,CFR,CN,Chine,CI,-,-,"6,242,271","16,151,520","19,218,801","42,643",41577,1408,Véhicules auto. pour transport de marchandi,"3,067,281",388.47,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,6.20
3127,2023CIAB6C6542,2023-05-05,CIAB1 2023 2177,MEDUQB115366,2023CIAB6L7503,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",2191426F,"ETS GLOBAL DISTRIBUTION DE BOUAKE
 BP  BOUAKE (VIL",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,"PK - Colis (""package"")",CFR,CN,Chine,CI,-,-,"3,119,692","8,070,972","9,604,955","13,270",12938,579,Véhicules auto. pour transport de marchandi,"1,533,983",623.82,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,3.86
3128,2023CIAB6C7815,2023-05-26,CIAB1 2023 2639,292231134,2023CIAB6L8947,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",2141878H,"SOCIETE MOYE SARLU
 BP  BOUAKE (VILLE) 
KOKO -",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,"PK - Colis (""package"")",CFR,CN,Chine,CI,-,-,"4,418,860","10,498,531","13,604,854","52,980",51656,338,Véhicules auto. pour transport de marchandi,"3,106,323",203.24,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,11.84
3129,2023CIAB6C6949,2023-05-12,CIAB1 2023 2365,MEDUG8480832,2023CIAB6L7973,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",2141878H,"SOCIETE MOYE SARLU
 BP  BOUAKE (VILLE) 
KOKO -",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,"PK - Colis (""package"")",CFR,CN,Chine,CI,-,-,"3,121,544","8,075,760","9,610,651","19,531",19043,746,Véhicules auto. pour transport de marchandi,"1,534,891",424.08,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,5.68
3130,2023CIAB6C6710,2023-05-09,CIAB1 2023 2314,TASU30637500,2023CIAB6L7700,CIAB6,Mise à la consommation,"P2003J -KARTA Transit
03 BP 1813 Abidjan 03
Treichville",1707762K,"ZHONG XIN TRADING CO.LT
01 BP 18431 ABIDJAN (VILLE",-,-,"ZHENEHEN IMP-EXP CO LTD
NO.1 CHUANGYE NORTH ROAD S",ROUGE,Visite a Domicile,8704311990,4000.0,0,"PK - Colis (""package"")",CFR,TG,Chine,CI,-,-,"4,348,293","10,330,844","13,387,592","53,400",52065,212,Véhicules auto. pour transport de marchandi,"3,056,748",198.42,0.32,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,12.13
3131,2023CIAB6C7525,2023-05-22,CIAB1 2023 1488,CAN0709596/1,2023CIAB6L8626,CIAB6,Mise à la consommation,"P2104F -SOLEIL TRANSIT(SO-TRANS)
12BP 1837Abidjan 12",2302112K,"BANAH LEON MICHEL
 BP  ABIDJAN (VILLE) 
 -",-,-,WILFRIENDS SONS FOR TRADING,ROUGE,Visite a Quai,8703231900,4000.0,0,VN - Vehicule,CFR,ES,Allemagne,CI,-,-,"9,292,858","15,420,606","15,869,488","2,000",2000,1,"Véhicules pr transport de moins de 10pers.,n","448,882",7710.30,0.59,12151.38,4906.49,26312.272,10817.175847457627,1.58
3132,2023CIAB6S1094,2023-05-26,-,CIAB6 2015 S 194 art. 14,2023CIAB6L8961,CIAB6,Importation Temporaire,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0737113Z,"SNEDAI-CI
05 BP 222 ABIDJAN (VILLE) 05
ANGRE 22e A",1504753F,"CAISSE NAT D'ASSURANCE MALADIE
04 BP 2930 ABIDJAN","STE NLE.D EDITION DE DOC.ADMIN
DR. 23 228 880
OT.0",ROUGE,Visite a Domicile,8704211990,5050.0,0,FR - Chassis,CIF,BE,Afrique du Sud,CI,-,-,0,"11,830,134","11,830,134","1,880",1880,1,Véhicules auto. pr transport de marchandise,0,6292.62,0.00,6111.83,2767.897448979592,9461.4682224429,6164.018090452261,0.97
3133,2023CIAB6S1094,2023-05-26,-,CIAB6 2015 S 194 art. 11,2023CIAB6L8961,CIAB6,Importation Temporaire,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0737113Z,"SNEDAI-CI
05 BP 222 ABIDJAN (VILLE) 05
ANGRE 22e A",1504753F,"CAISSE NAT D'ASSURANCE MALADIE
04 BP 2930 ABIDJAN","STE NLE.D EDITION DE DOC.ADMIN
DR. 23 228 880
OT.0",ROUGE,Visite a Domicile,8704211990,5050.0,0,FR - Chassis,CIF,BE,Afrique du Sud,CI,-,-,0,"11,830,142","11,830,142","1,880",1880,1,Véhicules auto. pr transport de marchandise,0,6292.63,0.00,6111.83,2767.897448979592,9461.4682224429,6164.018090452261,0.97
3134,2023CIAB6S1094,2023-05-26,-,CIAB6 2015 S 194 art. 12,2023CIAB6L8961,CIAB6,Importation Temporaire,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0737113Z,"SNEDAI-CI
05 BP 222 ABIDJAN (VILLE) 05
ANGRE 22e A",1504753F,"CAISSE NAT D'ASSURANCE MALADIE
04 BP 2930 ABIDJAN","STE NLE.D EDITION DE DOC.ADMIN
DR. 23 228 880
OT.0",ROUGE,Visite a Domicile,8704211990,5050.0,0,FR - Chassis,CIF,BE,Afrique du Sud,CI,-,-,0,"11,830,142","11,830,142","1,880",1880,1,Véhicules auto. pr transport de marchandise,0,6292.63,0.00,6111.83,2767.897448979592,9461.4682224429,6164.018090452261,0.97
3135,2023CIAB6S1094,2023-05-26,-,CIAB6 2015 S 194 art. 8,2023CIAB6L8961,CIAB6,Importation Temporaire,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0737113Z,"SNEDAI-CI
05 BP 222 ABIDJAN (VILLE) 05
ANGRE 22e A",1504753F,"CAISSE NAT D'ASSURANCE MALADIE
04 BP 2930 ABIDJAN","STE NLE.D EDITION DE DOC.ADMIN
DR. 23 228 880
OT.0",ROUGE,Visite a Domicile,8704211990,5050.0,0,FR - Chassis,CIF,BE,Afrique du Sud,CI,-,-,0,"11,830,143","11,830,143","1,880",1880,1,Véhicules auto. pr transport de marchandise,0,6292.63,0.00,6111.83,2767.897448979592,9461.4682224429,6164.018090452261,0.97
