<<<<<<< HEAD
,N°déclaration,Date déclaration,N°manifeste,N°BL,N°Liquidation,Bureau,Type déclaration,Déclarant,Code Opérateur,Nom Opérateur,Code destinataire réel/Exportateur réel,Nom Destinataire réel / Exportarteur réel,Fournisseur,Circuit,Type visite,Produit,Regime Etendu,Code Additionnel,Nature emballage,Incoterm,Provenance,Origine,Destination,Marque1,Marque2,D&T,Val FOB,Val CAF,Pds Brut,Pds Net,Nbr Colis,Sous_Produit,fret,PU,D&T_tx,PU_moy,PU_min,PU_max,PU_med,Ecart
10,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 15,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208300000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"570,082","453,922","461,251",99,55,10,Whiskies,"7,329",8253.13,1.24,16135.90,1459.834451901566,30652.591549295776,15108.696543517068,1.96
11,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 16,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208300000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"1,441,695","1,147,925","1,166,477",251,139,13,Whiskies,"18,552",8258.45,1.24,16135.90,1459.834451901566,30652.591549295776,15108.696543517068,1.95
12,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 19,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2205100000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"291,979","250,576","254,621",55,30,14,Vermouths et autres vins de raisins frais prépa,"4,045",8352.53,1.15,16457.97,1456.4406779661017,29780.4,8352.533333333333,1.97
13,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 3,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2205100000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"657,337","564,123","573,240",123,68,30,Vermouths et autres vins de raisins frais prépa,"9,117",8295.93,1.15,16457.97,1456.4406779661017,29780.4,8352.533333333333,1.98
14,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 2,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2205100000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"5,967,989","5,121,712","5,204,489","1,118",621,250,Vermouths et autres vins de raisins frais prépa,"82,777",8247.52,1.15,16457.97,1456.4406779661017,29780.4,8352.533333333333,2.00
15,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 14,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208700000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"471,232","375,207","381,272",82,46,12,Liqueurs,"6,065",8156.67,1.24,15523.20,1459.9897854954036,31948.941176470587,8257.720394736842,1.90
16,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 10,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208700000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"3,152,778","2,510,347","2,550,916",548,304,14,Liqueurs,"40,569",8257.72,1.24,15523.20,1459.9897854954036,31948.941176470587,8257.720394736842,1.88
17,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 12,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208700000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"3,670,133","2,922,288","2,969,510",638,354,16,Liqueurs,"47,222",8255.05,1.24,15523.20,1459.9897854954036,31948.941176470587,8257.720394736842,1.88
18,2023CIAB5C1060,2023-10-05,-,CIAB5 2023 S 656 art. 11,2023CIAB5L2072,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE",5005998Z,"SODIREP-STE DE DIFFUSION
01 BP 603 ABIDJAN 01
ZONE","TRADALL SA
265 ROUTE DE MEYRIN CH-1217 MEYRIN SUIS",ROUGE,Visite a Domicile,2208700000,4070,0,"PC - Colis (""parcel"")",FCA,IT,PLUSIEURS,CI,-,-,"4,209,745","3,351,940","3,406,111",732,406,16,Liqueurs,"54,171",8256.01,1.24,15523.20,1459.9897854954036,31948.941176470587,8257.720394736842,1.88
19,2023CIAB5C1105,2023-10-20,-,CIAB5 2023 S 761 art. 1,2023CIAB5L2180,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",0100451K,"EVIOSYS PACKAGING SIEM
01 BP 1242 ABIDJAN 01
ZONE",0100451K,"EVIOSYS PACKAGING SIEM
01 BP 1242 ABIDJAN 01
ZONE","EVIOSYS EMBALAJES ESPANA S.A.U
REYES CATOLICOS 168",ROUGE,Visite a Quai,8309909000,4070,0,"PK - Colis (""package"")",CIF,ES,Espagne,CI,-,-,"1,014,189","3,221,683","3,221,683","1,404",1363,121680,"couronnes),couvercles.",0,2363.67,0.31,2513.57,2231.6596728708405,3069.352514256091,2437.6563138536985,1.06
20,2023CIAB5C1093,2023-10-16,-,CIAB5 2023 S 976 art. 1,2023CIAB5L2152,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",0100451K,"EVIOSYS PACKAGING SIEM
01 BP 1242 ABIDJAN 01
ZONE",0100451K,"EVIOSYS PACKAGING SIEM
01 BP 1242 ABIDJAN 01
ZONE","EVIOSYS EMBALAJES ESPANA S.A.U
REYES CATOLICOS 168",ROUGE,Visite a Quai,8309909000,4070,0,"PK - Colis (""package"")",CIF,ES,Espagne,CI,-,-,"744,509","2,365,010","2,365,010",921,880,101520,"couronnes),couvercles.",0,2687.51,0.31,2513.57,2231.6596728708405,3069.352514256091,2437.6563138536985,0.94
21,2023CIAB5C1130,2023-10-23,-,CIAB5 2023 S 901 art. 1,2023CIAB5L2215,CIAB5,Mise à la consommation,"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T",7502029Z,"SICABLE (STE IVOIRIENNE DE CABLES).
15 BP 35 ABIDJ",7502029Z,"SICABLE (STE IVOIRIENNE DE CABLES).
15 BP 35 ABIDJ","SILEC CABLE SAS
RUE DE VARENNE PROLONGEE
FRANCE
DR",ROUGE,Visite a Quai,8544600000,4070,0,"PK - Colis (""package"")",FCA,FR,France,CI,-,-,"31,675,458","98,138,383","100,620,888","42,160",36160,20,"Autres conducteurs électriques, pour tensions e","2,482,505",2714.00,0.31,2714.48,2714.0039546460175,2715.4210186619457,2714.0039546460175,1.00
22,2023CIAB5C1090,2023-10-16,-,CIAB5 2023 S 824 art. 1,2023CIAB5L2148,CIAB5,Mise à la consommation,"00074L -PACKING SERVICE
07 BP 66 ABIDJAN 07
MARCORY-ZONE 4",0101154E,"SOLEVO COTE D'IVOIRE
01 BP 107 ABIDJAN 01
ZONE IND",0101154E,"SOLEVO COTE D'IVOIRE
01 BP 107 ABIDJAN 01
ZONE IND","SOLEVO SUISSE 
29 ROUTE DE L'AEROPORT CP 236 CH 12",ROUGE,Visite a Quai,2830100000,4070,0,"BG - Sac (""bag"")",DAP,CN,Chine,CI,-,-,"17,947,228","58,406,411","70,161,161","140,700",140000,140,Sulfures de sodium,"11,754,750",417.19,0.26,417.19,417.18865,417.18865384615384,417.18865,1.00
23,2023CIAB5C1068,2023-10-09,-,CIAB5 2023 S 824 art. 1,2023CIAB5L2090,CIAB5,Mise à la consommation,"00074L -PACKING SERVICE
07 BP 66 ABIDJAN 07
MARCORY-ZONE 4",0101154E,"SOLEVO COTE D'IVOIRE
01 BP 107 ABIDJAN 01
ZONE IND",0101154E,"SOLEVO COTE D'IVOIRE
01 BP 107 ABIDJAN 01
ZONE IND","SOLEVO  SUISSE
29 ROUTE DE L'AEROPORT CP 236 CH 12",ROUGE,Visite a Quai,2830100000,4070,0,"BG - Sac (""bag"")",DAP,CN,Chine,CI,-,-,"12,819,449","41,718,865","50,115,116","100,500",100000,100,Sulfures de sodium,"8,396,251",417.19,0.26,417.19,417.18865,417.18865384615384,417.18865,1.00
24,2023CIAB5C1132,2023-10-23,-,CIAB5 2022 S 141 art. 4,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3402500000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"2,865,541","4,456,108","4,714,607","2,392",2225,89,"actives,préparations pour","258,499",2002.75,0.61,1731.75,1460.7508771929824,2002.7451685393257,1731.748022866154,0.86
25,2023CIAB5C1132,2023-10-23,-,CIAB5 2022 S 141 art. 5,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3402499000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"334,718","734,455","776,965",322,300,12,Autres agents de surface organiques (à l'excl,"42,510",2448.18,0.43,2951.58,2448.1833333333334,3454.9859375,2951.584635416667,1.21
26,2023CIAB5C1132,2023-10-23,-,CIAB5 2021 S 988 art. 7,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3403190000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"366,533","1,105,138","1,171,773",614,575,23,Autres préparations contenant moins de 70% d'h,"66,635",1921.98,0.31,2214.02,1921.9791304347825,2506.0693333333334,2214.024231884058,1.15
27,2023CIAB5C1132,2023-10-23,-,CIAB5 2022 S 141 art. 6,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3403190000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"622,054","1,879,552","1,988,657",806,750,30,Autres préparations contenant moins de 70% d'h,"109,105",2506.07,0.31,2214.02,1921.9791304347825,2506.0693333333334,2214.024231884058,0.88
28,2023CIAB5C1132,2023-10-23,-,CIAB5 2021 S 988 art. 8,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3811900000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"624,470","1,870,854","1,983,697",311,285,19,"Inhibiteurs d'oxydation, améliorants de viscosi","112,843",6564.40,0.31,5732.02,4067.246861924686,6564.4,6564.4,0.87
29,2023CIAB5C1132,2023-10-23,-,CIAB5 2021 S 1111 art. 1,2023CIAB5L2217,CIAB5,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN",1208214J,"EXPLORATION AND MINING SUPPLIE
06 BP 1806 ABIDJAN","D32310-1 DR/23-3614
OT N°0017288",ROUGE,Visite a Quai,3811900000,4070,0,"PK - Colis (""package"")",CFR,99,PLUSIEURS,CI,-,-,"4,791,607","14,581,080","15,221,109","4,093",3585,239,"Inhibiteurs d'oxydation, améliorants de viscosi","640,029",4067.25,0.31,5732.02,4067.246861924686,6564.4,6564.4,1.41
30,2023CIAB5C1088,2023-10-13,-,CIAB5 2023 S 883 art. 1,2023CIAB5L2143,CIAB5,Mise à la consommation,"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
","POLYMED TRADING FZE
PO BOX 17611 PLOT NO S41001A J",ROUGE,Visite a Quai,3901400000,4070,0,"PK - Colis (""package"")",CFR,AE,PLUSIEURS,CI,-,-,"8,901,171","30,846,378","34,797,378","50,589",49500,1980,oléfined',"3,951,000",623.16,0.26,700.56,621.1947914438502,806.8271111111111,687.1149590909091,1.12
31,2023CIAB5C1146,2023-10-25,-,CIAB5 2023 S 979 art. 1,2023CIAB5L2238,CIAB5,Mise à la consommation,"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
","POLYMED TRADING FZE
PO BOX 17611 PLOT NO S4100A, J",ROUGE,Visite a Quai,3901400000,4070,0,"PK - Colis (""package"")",CFR,MA,Allemagne,CI,-,-,"11,126,109","40,587,339","43,495,338","62,803",61875,2475,oléfined',"2,907,999",655.96,0.26,658.14,655.9569939393939,662.5165723905724,655.957002020202,1.00
32,2023CIAB5C1055,2023-10-04,-,CIAB5 2023 S 780 art. 1,2023CIAB5L2058,CIAB5,Mise à la consommation,"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
","MASKOM PLASTIK SAN.VE TIC.A.S
MILANGAZ CAD NO : 75",ROUGE,Visite a Quai,3901400000,4070,0,"PK - Colis (""package"")",CFR,MA,PLUSIEURS,CI,-,-,"18,830,139","67,596,369","73,612,732","90,596",90000,3600,oléfined',"6,016,363",751.07,0.26,700.56,621.1947914438502,806.8271111111111,687.1149590909091,0.93
33,2023CIAB5C1055,2023-10-04,-,CIAB5 2023 S 907 art. 1,2023CIAB5L2058,CIAB5,Mise à la consommation,"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
","MASKOM PLASTIK SAN.VE TIC.A.S
MILANGAZ CAD NO : 75",ROUGE,Visite a Quai,3206190000,4070,0,"PK - Colis (""package"")",CFR,MA,PLUSIEURS,CI,-,-,"2,490,761","9,564,509","9,737,128","6,120",6000,240,Autres pigments et préparations à base de dio,"172,619",1594.08,0.26,1594.08,1594.0848333333333,1594.0848333333333,1594.0848333333333,1.00
34,2023CIAB5C1161,2023-10-30,-,CIAB5 2023 S 1014 art. 1,2023CIAB5L2278,CIAB5,Mise à la consommation,"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
",1607783D,"SIMPA COTE D'IVOIRE
01 BP 6157 ABIDJAN (VILLE) 01
","POLYMED DISTRIBUTION FZE
PO BOX 17630 PLOT N0 S410",ROUGE,Visite a Quai,3901100000,4070,0,"PK - Colis (""package"")",CFR,MA,Arabie Saoudite,CI,-,-,"9,065,615","31,820,474","35,440,237","50,589",49500,1980,"Polyéthylène d'une densité inférieure à 0,9","3,619,763",642.84,0.26,618.85,564.1230202020203,642.8378585858586,627.6758282828283,0.96
